,booking_id,tournament_id,match_id,match_name,match_date,stage_name,team_id,team_name,team_confederation,player_id,yellow_card,red_card,referee_id,ref_confederation,year
2411,B-2966,WC-2022,M-2022-04,United States vs Wales,2022-11-21,group stage,T-83,United States,CONCACAF,P-68952,1,0,R-013,AFC,2022
2412,B-2967,WC-2022,M-2022-04,United States vs Wales,2022-11-21,group stage,T-85,Wales,UEFA,P-63927,1,0,R-013,AFC,2022
2413,B-2968,WC-2022,M-2022-04,United States vs Wales,2022-11-21,group stage,T-85,Wales,UEFA,P-74888,1,0,R-013,AFC,2022
2414,B-2969,WC-2022,M-2022-04,United States vs Wales,2022-11-21,group stage,T-83,United States,CONCACAF,P-26367,1,0,R-013,AFC,2022
2415,B-2970,WC-2022,M-2022-04,United States vs Wales,2022-11-21,group stage,T-83,United States,CONCACAF,P-86410,1,0,R-013,AFC,2022
2416,B-2971,WC-2022,M-2022-05,Argentina vs Saudi Arabia,2022-11-22,group stage,T-63,Saudi Arabia,AFC,P-20216,1,0,R-468,UEFA,2022
2417,B-2972,WC-2022,M-2022-05,Argentina vs Saudi Arabia,2022-11-22,group stage,T-63,Saudi Arabia,AFC,P-87284,1,0,R-468,UEFA,2022
2418,B-2973,WC-2022,M-2022-05,Argentina vs Saudi Arabia,2022-11-22,group stage,T-63,Saudi Arabia,AFC,P-70583,1,0,R-468,UEFA,2022
2419,B-2974,WC-2022,M-2022-05,Argentina vs Saudi Arabia,2022-11-22,group stage,T-63,Saudi Arabia,AFC,P-08125,1,0,R-468,UEFA,2022
2420,B-2975,WC-2022,M-2022-05,Argentina vs Saudi Arabia,2022-11-22,group stage,T-63,Saudi Arabia,AFC,P-76864,1,0,R-468,UEFA,2022
2421,B-2976,WC-2022,M-2022-05,Argentina vs Saudi Arabia,2022-11-22,group stage,T-63,Saudi Arabia,AFC,P-85438,1,0,R-468,UEFA,2022
2422,B-2977,WC-2022,M-2022-06,Denmark vs Tunisia,2022-11-22,group stage,T-22,Denmark,UEFA,P-82877,1,0,R-362,CONCACAF,2022
2423,B-2978,WC-2022,M-2022-06,Denmark vs Tunisia,2022-11-22,group stage,T-22,Denmark,UEFA,P-26593,1,0,R-362,CONCACAF,2022
2424,B-2979,WC-2022,M-2022-06,Denmark vs Tunisia,2022-11-22,group stage,T-79,Tunisia,CAF,P-21865,1,0,R-362,CONCACAF,2022
2425,B-2980,WC-2022,M-2022-07,Mexico vs Poland,2022-11-22,group stage,T-46,Mexico,CONCACAF,P-24062,1,0,R-047,AFC,2022
2426,B-2981,WC-2022,M-2022-07,Mexico vs Poland,2022-11-22,group stage,T-46,Mexico,CONCACAF,P-21208,1,0,R-047,AFC,2022
2427,B-2982,WC-2022,M-2022-07,Mexico vs Poland,2022-11-22,group stage,T-57,Poland,UEFA,P-23437,1,0,R-047,AFC,2022
2428,B-2983,WC-2022,M-2022-08,France vs Australia,2022-11-22,group stage,T-04,Australia,AFC,P-91029,1,0,R-173,CAF,2022
2429,B-2984,WC-2022,M-2022-08,France vs Australia,2022-11-22,group stage,T-04,Australia,AFC,P-34822,1,0,R-173,CAF,2022
2430,B-2985,WC-2022,M-2022-08,France vs Australia,2022-11-22,group stage,T-04,Australia,AFC,P-95847,1,0,R-173,CAF,2022
2431,B-2986,WC-2022,M-2022-09,Morocco vs Croatia,2022-11-23,group stage,T-47,Morocco,CAF,P-71023,1,0,R-364,CONMEBOL,2022
2432,B-2987,WC-2022,M-2022-11,Spain vs Costa Rica,2022-11-23,group stage,T-17,Costa Rica,CONCACAF,P-71100,1,0,R-188,AFC,2022
2433,B-2988,WC-2022,M-2022-11,Spain vs Costa Rica,2022-11-23,group stage,T-17,Costa Rica,CONCACAF,P-70812,1,0,R-188,AFC,2022
2434,B-2989,WC-2022,M-2022-12,Belgium vs Canada,2022-11-23,group stage,T-06,Belgium,UEFA,P-06338,1,0,R-405,CAF,2022
2435,B-2990,WC-2022,M-2022-12,Belgium vs Canada,2022-11-23,group stage,T-06,Belgium,UEFA,P-22930,1,0,R-405,CAF,2022
2436,B-2991,WC-2022,M-2022-12,Belgium vs Canada,2022-11-23,group stage,T-06,Belgium,UEFA,P-21652,1,0,R-405,CAF,2022
2437,B-2992,WC-2022,M-2022-12,Belgium vs Canada,2022-11-23,group stage,T-12,Canada,CONCACAF,P-46358,1,0,R-405,CAF,2022
2438,B-2993,WC-2022,M-2022-12,Belgium vs Canada,2022-11-23,group stage,T-12,Canada,CONCACAF,P-12635,1,0,R-405,CAF,2022
2439,B-2994,WC-2022,M-2022-13,Switzerland vs Cameroon,2022-11-24,group stage,T-11,Cameroon,CAF,P-47677,1,0,R-432,CONMEBOL,2022
2440,B-2995,WC-2022,M-2022-13,Switzerland vs Cameroon,2022-11-24,group stage,T-75,Switzerland,UEFA,P-19193,1,0,R-432,CONMEBOL,2022
2441,B-2996,WC-2022,M-2022-13,Switzerland vs Cameroon,2022-11-24,group stage,T-75,Switzerland,UEFA,P-23925,1,0,R-432,CONMEBOL,2022
2442,B-2997,WC-2022,M-2022-14,Uruguay vs South Korea,2022-11-24,group stage,T-84,Uruguay,CONMEBOL,P-74058,1,0,R-441,UEFA,2022
2443,B-2998,WC-2022,M-2022-14,Uruguay vs South Korea,2022-11-24,group stage,T-71,South Korea,AFC,P-87169,1,0,R-441,UEFA,2022
2444,B-2999,WC-2022,M-2022-15,Portugal vs Ghana,2022-11-24,group stage,T-32,Ghana,CAF,P-23821,1,0,R-136,CONCACAF,2022
2445,B-3000,WC-2022,M-2022-15,Portugal vs Ghana,2022-11-24,group stage,T-32,Ghana,CAF,P-01945,1,0,R-136,CONCACAF,2022
2446,B-3001,WC-2022,M-2022-15,Portugal vs Ghana,2022-11-24,group stage,T-32,Ghana,CAF,P-36105,1,0,R-136,CONCACAF,2022
2447,B-3002,WC-2022,M-2022-15,Portugal vs Ghana,2022-11-24,group stage,T-58,Portugal,UEFA,P-98929,1,0,R-136,CONCACAF,2022
2448,B-3003,WC-2022,M-2022-15,Portugal vs Ghana,2022-11-24,group stage,T-32,Ghana,CAF,P-53967,1,0,R-136,CONCACAF,2022
2449,B-3004,WC-2022,M-2022-15,Portugal vs Ghana,2022-11-24,group stage,T-58,Portugal,UEFA,P-39584,1,0,R-136,CONCACAF,2022
2450,B-3005,WC-2022,M-2022-16,Brazil vs Serbia,2022-11-24,group stage,T-66,Serbia,UEFA,P-98435,1,0,R-147,AFC,2022
2451,B-3006,WC-2022,M-2022-16,Brazil vs Serbia,2022-11-24,group stage,T-66,Serbia,UEFA,P-24610,1,0,R-147,AFC,2022
2452,B-3007,WC-2022,M-2022-16,Brazil vs Serbia,2022-11-24,group stage,T-66,Serbia,UEFA,P-78056,1,0,R-147,AFC,2022
2453,B-3008,WC-2022,M-2022-17,Wales vs Iran,2022-11-25,group stage,T-85,Wales,UEFA,P-38105,1,0,R-144,CONCACAF,2022
2454,B-3009,WC-2022,M-2022-17,Wales vs Iran,2022-11-25,group stage,T-85,Wales,UEFA,P-46457,0,1,R-144,CONCACAF,2022
2455,B-3010,WC-2022,M-2022-17,Wales vs Iran,2022-11-25,group stage,T-38,Iran,AFC,P-47137,1,0,R-144,CONCACAF,2022
2456,B-3011,WC-2022,M-2022-17,Wales vs Iran,2022-11-25,group stage,T-38,Iran,AFC,P-98775,1,0,R-144,CONCACAF,2022
2457,B-3012,WC-2022,M-2022-18,Qatar vs Senegal,2022-11-25,group stage,T-59,Qatar,AFC,P-01077,1,0,R-279,UEFA,2022
2458,B-3013,WC-2022,M-2022-18,Qatar vs Senegal,2022-11-25,group stage,T-65,Senegal,CAF,P-33622,1,0,R-279,UEFA,2022
2459,B-3014,WC-2022,M-2022-18,Qatar vs Senegal,2022-11-25,group stage,T-59,Qatar,AFC,P-33804,1,0,R-279,UEFA,2022
2460,B-3015,WC-2022,M-2022-18,Qatar vs Senegal,2022-11-25,group stage,T-65,Senegal,CAF,P-54506,1,0,R-279,UEFA,2022
2461,B-3016,WC-2022,M-2022-18,Qatar vs Senegal,2022-11-25,group stage,T-65,Senegal,CAF,P-61416,1,0,R-279,UEFA,2022
2462,B-3017,WC-2022,M-2022-18,Qatar vs Senegal,2022-11-25,group stage,T-59,Qatar,AFC,P-63532,1,0,R-279,UEFA,2022
2463,B-3018,WC-2022,M-2022-19,Netherlands vs Ecuador,2022-11-25,group stage,T-25,Ecuador,CONMEBOL,P-56839,1,0,R-170,CAF,2022
2464,B-3019,WC-2022,M-2022-21,Tunisia vs Australia,2022-11-26,group stage,T-79,Tunisia,CAF,P-29063,1,0,R-404,UEFA,2022
2465,B-3020,WC-2022,M-2022-21,Tunisia vs Australia,2022-11-26,group stage,T-79,Tunisia,CAF,P-64924,1,0,R-404,UEFA,2022
2466,B-3021,WC-2022,M-2022-21,Tunisia vs Australia,2022-11-26,group stage,T-79,Tunisia,CAF,P-90867,1,0,R-404,UEFA,2022
2467,B-3022,WC-2022,M-2022-22,Poland vs Saudi Arabia,2022-11-26,group stage,T-57,Poland,UEFA,P-44780,1,0,R-386,CONMEBOL,2022
2468,B-3023,WC-2022,M-2022-22,Poland vs Saudi Arabia,2022-11-26,group stage,T-57,Poland,UEFA,P-17099,1,0,R-386,CONMEBOL,2022
2469,B-3024,WC-2022,M-2022-22,Poland vs Saudi Arabia,2022-11-26,group stage,T-57,Poland,UEFA,P-12381,1,0,R-386,CONMEBOL,2022
2470,B-3025,WC-2022,M-2022-22,Poland vs Saudi Arabia,2022-11-26,group stage,T-63,Saudi Arabia,AFC,P-20216,1,0,R-386,CONMEBOL,2022
2471,B-3026,WC-2022,M-2022-22,Poland vs Saudi Arabia,2022-11-26,group stage,T-63,Saudi Arabia,AFC,P-12335,1,0,R-386,CONMEBOL,2022
2472,B-3027,WC-2022,M-2022-23,France vs Denmark,2022-11-26,group stage,T-22,Denmark,UEFA,P-18923,1,0,R-269,UEFA,2022
2473,B-3028,WC-2022,M-2022-23,France vs Denmark,2022-11-26,group stage,T-22,Denmark,UEFA,P-29053,1,0,R-269,UEFA,2022
2474,B-3029,WC-2022,M-2022-23,France vs Denmark,2022-11-26,group stage,T-30,France,UEFA,P-78484,1,0,R-269,UEFA,2022
2475,B-3030,WC-2022,M-2022-24,Argentina vs Mexico,2022-11-26,group stage,T-46,Mexico,CONCACAF,P-38529,1,0,R-327,UEFA,2022
2476,B-3031,WC-2022,M-2022-24,Argentina vs Mexico,2022-11-26,group stage,T-03,Argentina,CONMEBOL,P-91431,1,0,R-327,UEFA,2022
2477,B-3032,WC-2022,M-2022-24,Argentina vs Mexico,2022-11-26,group stage,T-46,Mexico,CONCACAF,P-64299,1,0,R-327,UEFA,2022
2478,B-3033,WC-2022,M-2022-24,Argentina vs Mexico,2022-11-26,group stage,T-46,Mexico,CONCACAF,P-42911,1,0,R-327,UEFA,2022
2479,B-3034,WC-2022,M-2022-24,Argentina vs Mexico,2022-11-26,group stage,T-46,Mexico,CONCACAF,P-73491,1,0,R-327,UEFA,2022
2480,B-3035,WC-2022,M-2022-25,Japan vs Costa Rica,2022-11-27,group stage,T-17,Costa Rica,CONCACAF,P-02556,1,0,R-325,UEFA,2022
2481,B-3036,WC-2022,M-2022-25,Japan vs Costa Rica,2022-11-27,group stage,T-44,Japan,AFC,P-45981,1,0,R-325,UEFA,2022
2482,B-3037,WC-2022,M-2022-25,Japan vs Costa Rica,2022-11-27,group stage,T-17,Costa Rica,CONCACAF,P-11767,1,0,R-325,UEFA,2022
2483,B-3038,WC-2022,M-2022-25,Japan vs Costa Rica,2022-11-27,group stage,T-17,Costa Rica,CONCACAF,P-71100,1,0,R-325,UEFA,2022
2484,B-3039,WC-2022,M-2022-25,Japan vs Costa Rica,2022-11-27,group stage,T-44,Japan,AFC,P-35225,1,0,R-325,UEFA,2022
2485,B-3040,WC-2022,M-2022-25,Japan vs Costa Rica,2022-11-27,group stage,T-44,Japan,AFC,P-53282,1,0,R-325,UEFA,2022
2486,B-3041,WC-2022,M-2022-26,Belgium vs Morocco,2022-11-27,group stage,T-06,Belgium,UEFA,P-21652,1,0,R-362,CONCACAF,2022
2487,B-3042,WC-2022,M-2022-26,Belgium vs Morocco,2022-11-27,group stage,T-47,Morocco,CAF,P-05265,1,0,R-362,CONCACAF,2022
2488,B-3043,WC-2022,M-2022-27,Croatia vs Canada,2022-11-27,group stage,T-12,Canada,CONCACAF,P-96259,1,0,R-282,CONMEBOL,2022
2489,B-3044,WC-2022,M-2022-27,Croatia vs Canada,2022-11-27,group stage,T-18,Croatia,UEFA,P-56297,1,0,R-282,CONMEBOL,2022
2490,B-3045,WC-2022,M-2022-27,Croatia vs Canada,2022-11-27,group stage,T-18,Croatia,UEFA,P-29491,1,0,R-282,CONMEBOL,2022
2491,B-3046,WC-2022,M-2022-27,Croatia vs Canada,2022-11-27,group stage,T-12,Canada,CONCACAF,P-31806,1,0,R-282,CONMEBOL,2022
2492,B-3047,WC-2022,M-2022-28,Spain vs Germany,2022-11-27,group stage,T-31,Germany,UEFA,P-11933,1,0,R-265,UEFA,2022
2493,B-3048,WC-2022,M-2022-28,Spain vs Germany,2022-11-27,group stage,T-73,Spain,UEFA,P-28010,1,0,R-265,UEFA,2022
2494,B-3049,WC-2022,M-2022-28,Spain vs Germany,2022-11-27,group stage,T-31,Germany,UEFA,P-79409,1,0,R-265,UEFA,2022
2495,B-3050,WC-2022,M-2022-28,Spain vs Germany,2022-11-27,group stage,T-31,Germany,UEFA,P-30316,1,0,R-265,UEFA,2022
2496,B-3051,WC-2022,M-2022-29,Cameroon vs Serbia,2022-11-28,group stage,T-11,Cameroon,CAF,P-93209,1,0,R-188,AFC,2022
2497,B-3052,WC-2022,M-2022-29,Cameroon vs Serbia,2022-11-28,group stage,T-11,Cameroon,CAF,P-51549,1,0,R-188,AFC,2022
2498,B-3053,WC-2022,M-2022-29,Cameroon vs Serbia,2022-11-28,group stage,T-66,Serbia,UEFA,P-62033,1,0,R-188,AFC,2022
2499,B-3054,WC-2022,M-2022-29,Cameroon vs Serbia,2022-11-28,group stage,T-66,Serbia,UEFA,P-57535,1,0,R-188,AFC,2022
2500,B-3055,WC-2022,M-2022-30,South Korea vs Ghana,2022-11-28,group stage,T-32,Ghana,CAF,P-82956,1,0,R-428,UEFA,2022
2501,B-3056,WC-2022,M-2022-30,South Korea vs Ghana,2022-11-28,group stage,T-71,South Korea,AFC,P-64292,1,0,R-428,UEFA,2022
2502,B-3057,WC-2022,M-2022-30,South Korea vs Ghana,2022-11-28,group stage,T-32,Ghana,CAF,P-12913,1,0,R-428,UEFA,2022
2503,B-3058,WC-2022,M-2022-30,South Korea vs Ghana,2022-11-28,group stage,T-71,South Korea,AFC,P-07259,1,0,R-428,UEFA,2022
2504,B-3059,WC-2022,M-2022-31,Brazil vs Switzerland,2022-11-28,group stage,T-75,Switzerland,UEFA,P-25593,1,0,R-044,CONCACAF,2022
2505,B-3060,WC-2022,M-2022-31,Brazil vs Switzerland,2022-11-28,group stage,T-09,Brazil,CONMEBOL,P-74941,1,0,R-044,CONCACAF,2022
2506,B-3061,WC-2022,M-2022-32,Portugal vs Uruguay,2022-11-28,group stage,T-84,Uruguay,CONMEBOL,P-58791,1,0,R-147,AFC,2022
2507,B-3062,WC-2022,M-2022-32,Portugal vs Uruguay,2022-11-28,group stage,T-58,Portugal,UEFA,P-22983,1,0,R-147,AFC,2022
2508,B-3063,WC-2022,M-2022-32,Portugal vs Uruguay,2022-11-28,group stage,T-84,Uruguay,CONMEBOL,P-90796,1,0,R-147,AFC,2022
2509,B-3064,WC-2022,M-2022-32,Portugal vs Uruguay,2022-11-28,group stage,T-58,Portugal,UEFA,P-17931,1,0,R-147,AFC,2022
2510,B-3065,WC-2022,M-2022-32,Portugal vs Uruguay,2022-11-28,group stage,T-58,Portugal,UEFA,P-10712,1,0,R-147,AFC,2022
2511,B-3066,WC-2022,M-2022-33,Ecuador vs Senegal,2022-11-29,group stage,T-65,Senegal,CAF,P-40621,1,0,R-441,UEFA,2022
2512,B-3067,WC-2022,M-2022-34,Netherlands vs Qatar,2022-11-29,group stage,T-48,Netherlands,UEFA,P-64438,1,0,R-167,CAF,2022
2513,B-3068,WC-2022,M-2022-35,Iran vs United States,2022-11-29,group stage,T-83,United States,CONCACAF,P-14151,1,0,R-279,UEFA,2022
2514,B-3069,WC-2022,M-2022-35,Iran vs United States,2022-11-29,group stage,T-38,Iran,AFC,P-15905,1,0,R-279,UEFA,2022
2515,B-3070,WC-2022,M-2022-35,Iran vs United States,2022-11-29,group stage,T-38,Iran,AFC,P-74612,1,0,R-279,UEFA,2022
2516,B-3071,WC-2022,M-2022-35,Iran vs United States,2022-11-29,group stage,T-38,Iran,AFC,P-62858,1,0,R-279,UEFA,2022
2517,B-3072,WC-2022,M-2022-36,Wales vs England,2022-11-29,group stage,T-85,Wales,UEFA,P-74707,1,0,R-468,UEFA,2022
2518,B-3073,WC-2022,M-2022-36,Wales vs England,2022-11-29,group stage,T-85,Wales,UEFA,P-86951,1,0,R-468,UEFA,2022
2519,B-3074,WC-2022,M-2022-37,Australia vs Denmark,2022-11-30,group stage,T-04,Australia,AFC,P-51118,1,0,R-170,CAF,2022
2520,B-3075,WC-2022,M-2022-37,Australia vs Denmark,2022-11-30,group stage,T-04,Australia,AFC,P-59727,1,0,R-170,CAF,2022
2521,B-3076,WC-2022,M-2022-37,Australia vs Denmark,2022-11-30,group stage,T-22,Denmark,UEFA,P-76468,1,0,R-170,CAF,2022
2522,B-3077,WC-2022,M-2022-38,Tunisia vs France,2022-11-30,group stage,T-79,Tunisia,CAF,P-27079,1,0,R-099,OFC,2022
2523,B-3078,WC-2022,M-2022-39,Poland vs Argentina,2022-11-30,group stage,T-03,Argentina,CONMEBOL,P-73712,1,0,R-265,UEFA,2022
2524,B-3079,WC-2022,M-2022-39,Poland vs Argentina,2022-11-30,group stage,T-57,Poland,UEFA,P-45449,1,0,R-265,UEFA,2022
2525,B-3080,WC-2022,M-2022-40,Saudi Arabia vs Mexico,2022-11-30,group stage,T-46,Mexico,CONCACAF,P-26546,1,0,R-325,UEFA,2022
2526,B-3081,WC-2022,M-2022-40,Saudi Arabia vs Mexico,2022-11-30,group stage,T-63,Saudi Arabia,AFC,P-37308,1,0,R-325,UEFA,2022
2527,B-3082,WC-2022,M-2022-40,Saudi Arabia vs Mexico,2022-11-30,group stage,T-63,Saudi Arabia,AFC,P-45413,1,0,R-325,UEFA,2022
2528,B-3083,WC-2022,M-2022-40,Saudi Arabia vs Mexico,2022-11-30,group stage,T-63,Saudi Arabia,AFC,P-93173,1,0,R-325,UEFA,2022
2529,B-3084,WC-2022,M-2022-40,Saudi Arabia vs Mexico,2022-11-30,group stage,T-63,Saudi Arabia,AFC,P-20388,1,0,R-325,UEFA,2022
2530,B-3085,WC-2022,M-2022-40,Saudi Arabia vs Mexico,2022-11-30,group stage,T-63,Saudi Arabia,AFC,P-12335,1,0,R-325,UEFA,2022
2531,B-3086,WC-2022,M-2022-40,Saudi Arabia vs Mexico,2022-11-30,group stage,T-63,Saudi Arabia,AFC,P-84563,1,0,R-325,UEFA,2022
2532,B-3087,WC-2022,M-2022-41,Canada vs Morocco,2022-12-01,group stage,T-12,Canada,CONCACAF,P-35706,1,0,R-093,CONMEBOL,2022
2533,B-3088,WC-2022,M-2022-41,Canada vs Morocco,2022-12-01,group stage,T-12,Canada,CONCACAF,P-27541,1,0,R-093,CONMEBOL,2022
2534,B-3089,WC-2022,M-2022-41,Canada vs Morocco,2022-12-01,group stage,T-12,Canada,CONCACAF,P-55821,1,0,R-093,CONMEBOL,2022
2535,B-3090,WC-2022,M-2022-41,Canada vs Morocco,2022-12-01,group stage,T-12,Canada,CONCACAF,P-89710,1,0,R-093,CONMEBOL,2022
2536,B-3091,WC-2022,M-2022-42,Croatia vs Belgium,2022-12-01,group stage,T-06,Belgium,UEFA,P-73834,1,0,R-428,UEFA,2022
2537,B-3092,WC-2022,M-2022-43,Costa Rica vs Germany,2022-12-01,group stage,T-17,Costa Rica,CONCACAF,P-97912,1,0,R-153,UEFA,2022
2538,B-3093,WC-2022,M-2022-44,Japan vs Spain,2022-12-01,group stage,T-44,Japan,AFC,P-35225,1,0,R-173,CAF,2022
2539,B-3094,WC-2022,M-2022-44,Japan vs Spain,2022-12-01,group stage,T-44,Japan,AFC,P-77382,1,0,R-173,CAF,2022
2540,B-3095,WC-2022,M-2022-44,Japan vs Spain,2022-12-01,group stage,T-44,Japan,AFC,P-89321,1,0,R-173,CAF,2022
2541,B-3096,WC-2022,M-2022-45,Ghana vs Uruguay,2022-12-02,group stage,T-84,Uruguay,CONMEBOL,P-18885,1,0,R-404,UEFA,2022
2542,B-3097,WC-2022,M-2022-45,Ghana vs Uruguay,2022-12-02,group stage,T-84,Uruguay,CONMEBOL,P-30486,1,0,R-404,UEFA,2022
2543,B-3098,WC-2022,M-2022-45,Ghana vs Uruguay,2022-12-02,group stage,T-32,Ghana,CAF,P-33325,1,0,R-404,UEFA,2022
2544,B-3099,WC-2022,M-2022-45,Ghana vs Uruguay,2022-12-02,group stage,T-84,Uruguay,CONMEBOL,P-20051,1,0,R-404,UEFA,2022
2545,B-3100,WC-2022,M-2022-45,Ghana vs Uruguay,2022-12-02,group stage,T-32,Ghana,CAF,P-36105,1,0,R-404,UEFA,2022
2546,B-3101,WC-2022,M-2022-45,Ghana vs Uruguay,2022-12-02,group stage,T-84,Uruguay,CONMEBOL,P-65659,1,0,R-404,UEFA,2022
2547,B-3102,WC-2022,M-2022-45,Ghana vs Uruguay,2022-12-02,group stage,T-84,Uruguay,CONMEBOL,P-59138,1,0,R-404,UEFA,2022
2548,B-3103,WC-2022,M-2022-46,South Korea vs Portugal,2022-12-02,group stage,T-71,South Korea,AFC,P-87514,1,0,R-432,CONMEBOL,2022
2549,B-3104,WC-2022,M-2022-46,South Korea vs Portugal,2022-12-02,group stage,T-71,South Korea,AFC,P-58692,1,0,R-432,CONMEBOL,2022
2550,B-3105,WC-2022,M-2022-47,Cameroon vs Brazil,2022-12-02,group stage,T-11,Cameroon,CAF,P-55367,1,0,R-136,CONCACAF,2022
2551,B-3106,WC-2022,M-2022-47,Cameroon vs Brazil,2022-12-02,group stage,T-09,Brazil,CONMEBOL,P-55590,1,0,R-136,CONCACAF,2022
2552,B-3107,WC-2022,M-2022-47,Cameroon vs Brazil,2022-12-02,group stage,T-11,Cameroon,CAF,P-29115,1,0,R-136,CONCACAF,2022
2553,B-3108,WC-2022,M-2022-47,Cameroon vs Brazil,2022-12-02,group stage,T-11,Cameroon,CAF,P-47677,1,0,R-136,CONCACAF,2022
2554,B-3109,WC-2022,M-2022-47,Cameroon vs Brazil,2022-12-02,group stage,T-11,Cameroon,CAF,P-53452,2,0,R-136,CONCACAF,2022
2555,B-3110,WC-2022,M-2022-47,Cameroon vs Brazil,2022-12-02,group stage,T-09,Brazil,CONMEBOL,P-74688,1,0,R-136,CONCACAF,2022
2556,B-3111,WC-2022,M-2022-48,Serbia vs Switzerland,2022-12-02,group stage,T-75,Switzerland,UEFA,P-38927,1,0,R-364,CONMEBOL,2022
2557,B-3112,WC-2022,M-2022-48,Serbia vs Switzerland,2022-12-02,group stage,T-75,Switzerland,UEFA,P-85823,1,0,R-364,CONMEBOL,2022
2558,B-3113,WC-2022,M-2022-48,Serbia vs Switzerland,2022-12-02,group stage,T-66,Serbia,UEFA,P-27744,1,0,R-364,CONMEBOL,2022
2559,B-3114,WC-2022,M-2022-48,Serbia vs Switzerland,2022-12-02,group stage,T-66,Serbia,UEFA,P-98435,1,0,R-364,CONMEBOL,2022
2560,B-3115,WC-2022,M-2022-48,Serbia vs Switzerland,2022-12-02,group stage,T-66,Serbia,UEFA,P-35773,1,0,R-364,CONMEBOL,2022
2561,B-3116,WC-2022,M-2022-48,Serbia vs Switzerland,2022-12-02,group stage,T-66,Serbia,UEFA,P-24610,1,0,R-364,CONMEBOL,2022
2562,B-3117,WC-2022,M-2022-48,Serbia vs Switzerland,2022-12-02,group stage,T-66,Serbia,UEFA,P-85696,1,0,R-364,CONMEBOL,2022
2563,B-3118,WC-2022,M-2022-48,Serbia vs Switzerland,2022-12-02,group stage,T-66,Serbia,UEFA,P-57535,1,0,R-364,CONMEBOL,2022
2564,B-3119,WC-2022,M-2022-48,Serbia vs Switzerland,2022-12-02,group stage,T-75,Switzerland,UEFA,P-77224,1,0,R-364,CONMEBOL,2022
2565,B-3120,WC-2022,M-2022-48,Serbia vs Switzerland,2022-12-02,group stage,T-75,Switzerland,UEFA,P-25131,1,0,R-364,CONMEBOL,2022
2566,B-3121,WC-2022,M-2022-48,Serbia vs Switzerland,2022-12-02,group stage,T-66,Serbia,UEFA,P-78056,1,0,R-364,CONMEBOL,2022
2567,B-3122,WC-2022,M-2022-49,Netherlands vs United States,2022-12-03,round of 16,T-48,Netherlands,UEFA,P-35705,1,0,R-386,CONMEBOL,2022
2568,B-3123,WC-2022,M-2022-49,Netherlands vs United States,2022-12-03,round of 16,T-48,Netherlands,UEFA,P-17688,1,0,R-386,CONMEBOL,2022
2569,B-3124,WC-2022,M-2022-50,Argentina vs Australia,2022-12-03,round of 16,T-04,Australia,AFC,P-34822,1,0,R-269,UEFA,2022
2570,B-3125,WC-2022,M-2022-50,Argentina vs Australia,2022-12-03,round of 16,T-04,Australia,AFC,P-59727,1,0,R-269,UEFA,2022
2571,B-3126,WC-2022,M-2022-51,France vs Poland,2022-12-04,round of 16,T-30,France,UEFA,P-54517,1,0,R-448,CONMEBOL,2022
2572,B-3127,WC-2022,M-2022-51,France vs Poland,2022-12-04,round of 16,T-57,Poland,UEFA,P-42160,1,0,R-448,CONMEBOL,2022
2573,B-3128,WC-2022,M-2022-51,France vs Poland,2022-12-04,round of 16,T-57,Poland,UEFA,P-17099,1,0,R-448,CONMEBOL,2022
2574,B-3129,WC-2022,M-2022-52,England vs Senegal,2022-12-04,round of 16,T-65,Senegal,CAF,P-47321,1,0,R-044,CONCACAF,2022
2575,B-3130,WC-2022,M-2022-53,Japan vs Croatia,2022-12-05,round of 16,T-18,Croatia,UEFA,P-07670,1,0,R-136,CONCACAF,2022
2576,B-3131,WC-2022,M-2022-53,Japan vs Croatia,2022-12-05,round of 16,T-18,Croatia,UEFA,P-95766,1,0,R-136,CONCACAF,2022
2577,B-3132,WC-2022,M-2022-54,Brazil vs South Korea,2022-12-05,round of 16,T-71,South Korea,AFC,P-64292,1,0,R-441,UEFA,2022
2578,B-3133,WC-2022,M-2022-55,Morocco vs Spain,2022-12-06,round of 16,T-73,Spain,UEFA,P-99025,1,0,R-364,CONMEBOL,2022
2579,B-3134,WC-2022,M-2022-55,Morocco vs Spain,2022-12-06,round of 16,T-47,Morocco,CAF,P-26068,1,0,R-364,CONMEBOL,2022
2580,B-3135,WC-2022,M-2022-56,Portugal vs Switzerland,2022-12-06,round of 16,T-75,Switzerland,UEFA,P-25131,1,0,R-362,CONCACAF,2022
2581,B-3136,WC-2022,M-2022-56,Portugal vs Switzerland,2022-12-06,round of 16,T-75,Switzerland,UEFA,P-56868,1,0,R-362,CONCACAF,2022
2582,B-3137,WC-2022,M-2022-57,Croatia vs Brazil,2022-12-09,quarter-finals,T-09,Brazil,CONMEBOL,P-40137,1,0,R-325,UEFA,2022
2583,B-3138,WC-2022,M-2022-57,Croatia vs Brazil,2022-12-09,quarter-finals,T-18,Croatia,UEFA,P-79215,1,0,R-325,UEFA,2022
2584,B-3139,WC-2022,M-2022-57,Croatia vs Brazil,2022-12-09,quarter-finals,T-09,Brazil,CONMEBOL,P-02305,1,0,R-325,UEFA,2022
2585,B-3140,WC-2022,M-2022-57,Croatia vs Brazil,2022-12-09,quarter-finals,T-09,Brazil,CONMEBOL,P-76060,1,0,R-325,UEFA,2022
